Minority Report;['Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller'];['Scott Frank'];Minority_Report;./data/scraping/texts/Minority_Report.txt
Miracle Worker, The;['Drama'];['William Gibson'];Miracle_Worker;./data/scraping/texts/Miracle_Worker.txt
Mirrors;['Horror', 'Mystery', 'Thriller'];['Alexandre Aja', 'Gregory Levasseur'];Mirrors;./data/scraping/texts/Mirrors.txt
Misery;['Drama', 'Horror', 'Thriller'];['William Goldman'];Misery;./data/scraping/texts/Misery.txt
Mission Impossible;['Action', 'Adventure', 'Thriller'];['Robert Towne'];Mission_Impossible;./data/scraping/texts/Mission_Impossible.txt
Mission Impossible II;['Action', 'Adventure', 'Mystery', 'Thriller'];['Robert Towne'];Mission_Impossible_II;./data/scraping/texts/Mission_Impossible_II.txt
Mission to Mars;['Drama', 'Sci-Fi', 'Thriller', 'Adventure'];['Lowell Cannon', 'Jim Thomas', 'John Thomas', 'Graham Yost'];Mission_to_Mars;./data/scraping/texts/Mission_to_Mars.txt
Moneyball;['Drama'];['Steven Zaillian', 'Aaron Sorkin'];Moneyball;./data/scraping/texts/Moneyball.txt
Monkeybone;['Animation', 'Fantasy', 'Comedy'];['Sam Hamm', 'Kaja Blackley', 'Vanessa Chong'];Monkeybone;./data/scraping/texts/Monkeybone.txt
Monte Carlo;['Adventure', 'Comedy', 'Romance'];['Ron Bass'];Monte_Carlo;./data/scraping/texts/Monte_Carlo.txt
Moon;['Drama', 'Mystery', 'Sci-Fi', 'Thriller'];['Duncan Jones', 'Nathan Parker'];Moon;./data/scraping/texts/Moon.txt
Moonrise Kingdom;['Comedy', 'Drama', 'Romance'];['Wes Anderson', 'Roman Coppola'];Moonrise_Kingdom;./data/scraping/texts/Moonrise_Kingdom.txt
Moonstruck;['Comedy', 'Romance', 'Drama'];['John Patrick Shanley'];Moonstruck;./data/scraping/texts/Moonstruck.txt
Mr Blandings Builds His Dream House;['Comedy'];['Melvin Frank', 'Norman Panama'];Mr_Blandings_Builds_His_Dream_House;./data/scraping/texts/Mr_Blandings_Builds_His_Dream_House.txt
Mr Brooks;['Crime', 'Drama', 'Thriller'];['Bruce A. Evans', 'Raynold Gideon'];Mr_Brooks;./data/scraping/texts/Mr_Brooks.txt
Mr Deeds Goes to Town;['Comedy'];['Clarence Budington Kelland', 'Robert Riskin'];Mr_Deeds_Goes_to_Town;./data/scraping/texts/Mr_Deeds_Goes_to_Town.txt
Mrs. Brown;['Drama', 'Romance'];['Jeremy Brock'];Mrs;./data/scraping/texts/Mrs.txt
Mud;['Drama'];['Jeff Nichols'];Mud;./data/scraping/texts/Mud.txt
Mulan;['Family', 'Animation', 'Comedy', 'Musical', 'Adventure'];['Robert D. San Souci'];Mulan;./data/scraping/texts/Mulan.txt
Mulholland Drive;['Drama', 'Horror', 'Mystery', 'Romance', 'Thriller'];['David Lynch'];Mulholland_Drive;./data/scraping/texts/Mulholland_Drive.txt
Mumford;['Comedy', 'Drama'];['Lawrence Kasdan'];Mumford;./data/scraping/texts/Mumford.txt
Mummy, The;['Adventure', 'Action', 'Fantasy', 'Horror'];['Nina Wilcox Putnam', 'Richard Schayer', 'John L. Balderston', 'Stephen Sommers', 'Lloyd Fonvielle', 'Kevin Jarre'];Mummy;./data/scraping/texts/Mummy.txt
Music of the Heart;['Drama'];['Pamela Gray'];Music_of_the_Heart;./data/scraping/texts/Music_of_the_Heart.txt
Mute Witness;['Horror', 'Thriller'];['Anthony Waller'];Mute_Witness;./data/scraping/texts/Mute_Witness.txt
My Best Friend's Wedding;['Comedy', 'Romance'];['Ronald Bass'];My_Best_Friend's_Wedding;./data/scraping/texts/My_Best_Friend's_Wedding.txt
My Girl;['Comedy', 'Drama', 'Family', 'Romance'];['Laurice Elehwany'];My_Girl;./data/scraping/texts/My_Girl.txt
My Mother Dreams the Satan's Disciples in New York;['Short'];['Rex Pickett'];My_Mother_Dreams_the_Satan's_Disciples_in_New_York;./data/scraping/texts/My_Mother_Dreams_the_Satan's_Disciples_in_New_York.txt
My Week with Marilyn;['Drama'];['Adrian Hodges'];My_Week_with_Marilyn;./data/scraping/texts/My_Week_with_Marilyn.txt
Mystery Men;['Action', 'Comedy', 'Fantasy'];['Neil Cuthbert'];Mystery_Men;./data/scraping/texts/Mystery_Men.txt
Napoleon Dynamite;['Comedy'];['Jared Hess', 'Jerusha Hess'];Napoleon_Dynamite;./data/scraping/texts/Napoleon_Dynamite.txt
Nashville;['Drama', 'Musical'];['Joan Tewksbury'];Nashville;./data/scraping/texts/Nashville.txt
Natural Born Killers;['Action', 'Crime', 'Romance', 'Thriller'];['Quentin Tarantino', 'David Veloz', 'Richard Rutowski', 'Oliver Stone'];Natural_Born_Killers;./data/scraping/texts/Natural_Born_Killers.txt
Never Been Kissed;['Comedy', 'Romance'];['Jerry Bicks', 'Abby Kohn', 'Marc Silverstein'];Never_Been_Kissed;./data/scraping/texts/Never_Been_Kissed.txt
Neverending Story, The;['Fantasy', 'Adventure', 'Family'];['Michael Ende', 'Wolfgang Petersen', 'Herman Weigel'];Neverending_Story;./data/scraping/texts/Neverending_Story.txt
New York Minute;['Action', 'Adventure', 'Comedy', 'Family'];['Emily Fox'];New_York_Minute;./data/scraping/texts/New_York_Minute.txt
Newsies;['Family', 'Musical'];['Bob Tzudiker', 'Noni White', 'David Fallon', 'Tom Rickman'];Newsies;./data/scraping/texts/Newsies.txt
Next;['Action', 'Sci-Fi', 'Thriller'];['Gary Goldman'];Next;./data/scraping/texts/Next.txt
Next Friday;['Comedy'];['Ice Cube'];Next_Friday;./data/scraping/texts/Next_Friday.txt
Next Three Days, The;['Crime', 'Drama', 'Romance', 'Thriller'];['Paul Haggis'];Next_Three_Days;./data/scraping/texts/Next_Three_Days.txt
Ni vu ni connu;['Comedy'];['Alphonse Allais', 'Jacques Celhay', 'Jean Marsan', 'Yves Robert'];Ni_vu_ni_connu;./data/scraping/texts/Ni_vu_ni_connu.txt
Nick of Time;['Crime', 'Drama', 'Thriller'];['Patrick Duncan', 'Ebbe Roe Smith'];Nick_of_Time;./data/scraping/texts/Nick_of_Time.txt
Night Time (The Poltergeist Treatment);['Horror'];['Steven Spielberg'];Night_Time_(The_Poltergeist_Treatment);./data/scraping/texts/Night_Time_(The_Poltergeist_Treatment).txt
Nightbreed;['Action', 'Fantasy', 'Horror'];['Clive Barker'];Nightbreed;./data/scraping/texts/Nightbreed.txt
Nightmare Before Christmas, The;['Animation', 'Comedy', 'Fantasy', 'Horror', 'Musical'];['Caroline Thompson'];Nightmare_Before_Christmas;./data/scraping/texts/Nightmare_Before_Christmas.txt
Nightmare Before Christmas, The;['Animation', 'Comedy', 'Fantasy', 'Horror', 'Musical'];['Caroline Thompson'];Nightmare_Before_Christmas;./data/scraping/texts/Nightmare_Before_Christmas.txt
Nightmare on Elm Street, A;['Comedy', 'Horror', 'Mystery'];['Wes Craven'];Nightmare_on_Elm_Street;./data/scraping/texts/Nightmare_on_Elm_Street.txt
Nightmare on Elm Street: The Final Chapter;['Comedy', 'Horror', 'Mystery'];['Wes Craven', 'Rachel Talalay'];Nightmare_on_Elm_Street:_The_Final_Chapter;./data/scraping/texts/Nightmare_on_Elm_Street:_The_Final_Chapter.txt
Nine;['Drama', 'Musical', 'Romance'];['Michael Tolkin', 'Anthony Minghella'];Nine;./data/scraping/texts/Nine.txt
Nines, The;['Drama', 'Horror', 'Mystery', 'Thriller'];['John August'];Nines;./data/scraping/texts/Nines.txt
Ninja Assassin;['Action', 'Crime', 'Drama', 'Thriller'];['Matthew Sand', 'J. Michael Straczynski'];Ninja_Assassin;./data/scraping/texts/Ninja_Assassin.txt
Ninotchka;['Comedy', 'Romance'];['Melchior Lengyel', 'Charles Brackett', 'Billy Wilder', 'Walter Reisch'];Ninotchka;./data/scraping/texts/Ninotchka.txt
Ninth Gate, The;['Horror', 'Thriller', 'Mystery'];['Arturo Pérez-Reverte', 'John Brownjohn', 'Enrique Urbizu', 'Roman Polanski'];Ninth_Gate;./data/scraping/texts/Ninth_Gate.txt
No Country for Old Men;['Crime', 'Drama', 'Thriller'];['Ethan Coen', 'Joel Coen'];No_Country_for_Old_Men;./data/scraping/texts/No_Country_for_Old_Men.txt
No Strings Attached;['Comedy', 'Romance'];['Elizabeth Meriwether'];No_Strings_Attached;./data/scraping/texts/No_Strings_Attached.txt
Notting Hill;['Comedy', 'Romance', 'Drama'];['Richard Curtis'];Notting_Hill;./data/scraping/texts/Notting_Hill.txt
Nurse Betty;['Comedy', 'Thriller'];['John C. Richards', 'James Flamberg'];Nurse_Betty;./data/scraping/texts/Nurse_Betty.txt
Observe and Report;['Comedy', 'Crime', 'Drama'];['Jody Hill'];Observe_and_Report;./data/scraping/texts/Observe_and_Report.txt
Obsessed;['Drama', 'Thriller'];['David Loughery'];Obsessed;./data/scraping/texts/Obsessed.txt
Ocean's Eleven;['Comedy', 'Thriller', 'Crime'];['Ted Griffin', 'George Clayton Johnson', 'Jack Golden Russell', 'Harry Brown', 'Charles Lederer'];Ocean's_Eleven;./data/scraping/texts/Ocean's_Eleven.txt
Ocean's Twelve;['Comedy', 'Crime', 'Thriller'];['George Nolfi'];Ocean's_Twelve;./data/scraping/texts/Ocean's_Twelve.txt
Office Space;['Comedy'];['Mike Judge'];Office_Space;./data/scraping/texts/Office_Space.txt
Only God Forgives;['Crime', 'Drama', 'Thriller'];['Nicolas Winding Refn'];Only_God_Forgives;./data/scraping/texts/Only_God_Forgives.txt
Ordinary People;['Drama'];['Alvin Sargent', 'Judith Guest'];Ordinary_People;./data/scraping/texts/Ordinary_People.txt
Orgy of the Dead;['Fantasy', 'Horror'];['Ed Wood'];Orgy_of_the_Dead;./data/scraping/texts/Orgy_of_the_Dead.txt
Orphan;['Drama', 'Horror', 'Mystery'];['David Leslie Johnson'];Orphan;./data/scraping/texts/Orphan.txt
Other Boleyn Girl, The;['Drama', 'History', 'Romance'];['Peter Morgan', 'Philippa Gregory'];Other_Boleyn_Girl;./data/scraping/texts/Other_Boleyn_Girl.txt
Out of Sight;['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller'];['Scott Frank'];Out_of_Sight;./data/scraping/texts/Out_of_Sight.txt
Pacifier, The;['Comedy', 'Action', 'Family', 'Thriller'];['Thomas Lennon', 'Robert Ben Garant', 'Jason Fulardi'];Pacifier;./data/scraping/texts/Pacifier.txt
Pandorum;['Action', 'Horror', 'Sci-Fi'];['Travis Milloy'];Pandorum;./data/scraping/texts/Pandorum.txt
ParaNorman;['Animation', 'Adventure', 'Comedy'];['Chris Butler'];ParaNorman;./data/scraping/texts/ParaNorman.txt
Pariah;['Drama'];['Dee Rees'];Pariah;./data/scraping/texts/Pariah.txt
Passengers;['Drama', 'Romance', 'Sci-Fi'];['Jon Spaihts'];Passengers;./data/scraping/texts/Passengers.txt
Passion of Joan of Arc, The;['Drama'];['Joseph Delteil', 'Carl Theodor Dreyer'];Passion_of_Joan_of_Arc;./data/scraping/texts/Passion_of_Joan_of_Arc.txt
Patriot, The;['Action', 'Drama', 'War'];['Robert Rodat'];Patriot;./data/scraping/texts/Patriot.txt
Paul;['Adventure', 'Comedy', 'Sci-Fi'];['Simon Pegg', 'Nick Frost'];Paul;./data/scraping/texts/Paul.txt
Pearl Harbor;['Action', 'Drama', 'Romance', 'War'];['Randall Wallace'];Pearl_Harbor;./data/scraping/texts/Pearl_Harbor.txt
Peeping Tom;['Drama', 'Horror', 'Thriller'];['Leo Marks'];Peeping_Tom;./data/scraping/texts/Peeping_Tom.txt
Peggy Sue Got Married;['Comedy'];['Jerry Leichtling', 'Arlene Sarner'];Peggy_Sue_Got_Married;./data/scraping/texts/Peggy_Sue_Got_Married.txt
Perfect Creature;['Action', 'Drama', 'Fantasy', 'Horror', 'Sci-Fi'];['Glenn Standring'];Perfect_Creature;./data/scraping/texts/Perfect_Creature.txt
Perfect World, A;['Action', 'Crime', 'Drama'];['John Lee Hancock'];Perfect_World;./data/scraping/texts/Perfect_World.txt
Perks of Being a Wallflower, The;['Drama', 'Romance'];['Stephen Chbosky'];Perks_of_Being_a_Wallflower;./data/scraping/texts/Perks_of_Being_a_Wallflower.txt
Pet Sematary;['Horror'];['Stephen King'];Pet_Sematary;./data/scraping/texts/Pet_Sematary.txt
Pet Sematary II;['Horror'];['Richard Outten', 'David S. Goyer'];Pet_Sematary_II;./data/scraping/texts/Pet_Sematary_II.txt
Petulia;['Drama'];['Larry Marcus'];Petulia;./data/scraping/texts/Petulia.txt
Philadelphia;['Drama'];['Ron Nyswaner'];Philadelphia;./data/scraping/texts/Philadelphia.txt
Phone Booth;['Thriller'];['Larry Cohen'];Phone_Booth;./data/scraping/texts/Phone_Booth.txt
Pianist, The;['Biography', 'Drama', 'Music', 'War'];['Ronald Harwood', 'Wladyslaw Szpilman'];Pianist;./data/scraping/texts/Pianist.txt
Piano, The;['Drama', 'Romance'];['Jane Campion'];Piano;./data/scraping/texts/Piano.txt
Pineapple Express;['Comedy', 'Crime', 'Thriller'];['Judd Apatow', 'Seth Rogen', 'Evan Goldberg'];Pineapple_Express;./data/scraping/texts/Pineapple_Express.txt
Pirates of the Caribbean;['Action', 'Adventure', 'Comedy'];['Ted Elliot', 'Terry Rossio'];Pirates_of_the_Caribbean;./data/scraping/texts/Pirates_of_the_Caribbean.txt
Pirates of the Caribbean: Dead Man's Chest;['Action', 'Adventure', 'Comedy', 'Fantasy'];['Ted Elliott', 'Terry Rossio'];Pirates_of_the_Caribbean:_Dead_Man's_Chest;./data/scraping/texts/Pirates_of_the_Caribbean:_Dead_Man's_Chest.txt
Pitch Black;['Horror', 'Sci-Fi', 'Thriller'];['David Twohy'];Pitch_Black;./data/scraping/texts/Pitch_Black.txt
Planet of the Apes, The;['Action', 'Drama', 'Sci-Fi'];['Michael Wilson'];Planet_of_the_Apes;./data/scraping/texts/Planet_of_the_Apes.txt
Platinum Blonde;['Comedy', 'Romance'];['Harry E. Chandlee', 'Douglas W. Churchill', 'Robert Riskin'];Platinum_Blonde;./data/scraping/texts/Platinum_Blonde.txt
Platoon;['Action', 'Drama', 'War'];['Oliver Stone'];Platoon;./data/scraping/texts/Platoon.txt
Pleasantville;['Comedy', 'Drama', 'Fantasy'];['Gary Ross'];Pleasantville;./data/scraping/texts/Pleasantville.txt
Point Break;['Action', 'Crime', 'Adventure', 'Thriller', 'Drama'];['W. Peter Iliff', 'Rick King', 'Kathryn Bigelow'];Point_Break;./data/scraping/texts/Point_Break.txt
Postman, The;['Action', 'Adventure', 'Drama', 'Sci-Fi'];['Brian Helgeland', 'Eric Roth'];Postman;./data/scraping/texts/Postman.txt
Power of One, The;['Drama'];['Robert Mark Kamen'];Power_of_One;./data/scraping/texts/Power_of_One.txt
Precious;['Drama'];['Geoffrey Fletcher'];Precious;./data/scraping/texts/Precious.txt
Predator;['Action', 'Horror', 'Sci-Fi', 'Thriller'];['Jim Thomas', 'John Thomas'];Predator;./data/scraping/texts/Predator.txt
Prestige, The;['Drama', 'Mystery', 'Sci-Fi'];['Jonathan Nolan', 'Christopher Nolan'];Prestige;./data/scraping/texts/Prestige.txt
Pretty Woman;['Comedy', 'Romance'];['J.F. Lawton'];Pretty_Woman;./data/scraping/texts/Pretty_Woman.txt
Pretty Woman (final script);['Comedy', 'Romance'];['Jonathan Frederick Lawton'];Pretty_Woman_(final_script);./data/scraping/texts/Pretty_Woman_(final_script).txt
Pride and Prejudice;['Drama', 'Romance'];['Deborah Moggach'];Pride_and_Prejudice;./data/scraping/texts/Pride_and_Prejudice.txt
Priest;['Action', 'Horror', 'Sci-Fi'];['Cory Goodman'];Priest;./data/scraping/texts/Priest.txt
Princess Bride, The;['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance'];['William Goldman'];Princess_Bride;./data/scraping/texts/Princess_Bride.txt
Private Life of Sherlock Holmes, The;['Comedy', 'Drama', 'Mystery'];['Billy Wilder', 'I.A.L Diamond'];Private_Life_of_Sherlock_Holmes;./data/scraping/texts/Private_Life_of_Sherlock_Holmes.txt
Producer, The;['Comedy', 'Musical'];['Mel Brooks'];Producer;./data/scraping/texts/Producer.txt
Program, The;['Action', 'Drama'];['David S. Ward', 'Aaron Latham'];Program;./data/scraping/texts/Program.txt
Prom Night;['Horror', 'Mystery', 'Thriller'];['William Gray', 'Bob Guza'];Prom_Night;./data/scraping/texts/Prom_Night.txt
Prometheus;['Adventure', 'Mystery', 'Sci-Fi'];['Jon Spaihts'];Prometheus;./data/scraping/texts/Prometheus.txt
Prophecy, The;['Horror', 'Thriller', 'Fantasy', 'Mystery'];['Gregory Widen'];Prophecy;./data/scraping/texts/Prophecy.txt
Proposal, The;['Comedy', 'Drama', 'Romance'];['Pete Chiarelli'];Proposal;./data/scraping/texts/Proposal.txt
Psycho;['Horror', 'Thriller'];['Robert Bloch', 'Joseph Stefano'];Psycho;./data/scraping/texts/Psycho.txt
Public Enemies;['Crime', 'Drama', 'Thriller'];['Ronan Bennett', 'Michael Mann', 'Ann Eiderman'];Public_Enemies;./data/scraping/texts/Public_Enemies.txt
Pulp Fiction;['Action', 'Crime', 'Drama', 'Thriller'];['Quentin Tarantino', 'Roger Avary'];Pulp_Fiction;./data/scraping/texts/Pulp_Fiction.txt
Purple Rain;['Drama', 'Music'];['Albert Magnoli', 'William Blinn'];Purple_Rain;./data/scraping/texts/Purple_Rain.txt
Quantum Project;['Drama', 'Short'];['David Aaron Cohen'];Quantum_Project;./data/scraping/texts/Quantum_Project.txt
Queen of the Damned;['Horror'];['Scott Abbott', 'Michael Petroni'];Queen_of_the_Damned;./data/scraping/texts/Queen_of_the_Damned.txt
Queen, The;['Drama'];['Peter Morgan'];Queen;./data/scraping/texts/Queen.txt
Rachel Getting Married;['Drama', 'Romance'];['Jenny Lumet'];Rachel_Getting_Married;./data/scraping/texts/Rachel_Getting_Married.txt
Raising Arizona;['Comedy'];['Joel Coen', 'Ethan Coen'];Raising_Arizona;./data/scraping/texts/Raising_Arizona.txt
Rambo: First Blood II: The Mission;['Action', 'Adventure'];['James Cameron'];Rambo:_First_Blood_II:_The_Mission;./data/scraping/texts/Rambo:_First_Blood_II:_The_Mission.txt
Reader, The;['Drama', 'Romance'];['David Hare', 'Bernhard Schlink'];Reader;./data/scraping/texts/Reader.txt
Real Genius;['Comedy'];['Neal Israel', 'Pat Proft', 'Peter Torokvel'];Real_Genius;./data/scraping/texts/Real_Genius.txt
Rebel Without A Cause;['Drama'];['Stewart Stern'];Rebel_Without_A_Cause;./data/scraping/texts/Rebel_Without_A_Cause.txt
Red Planet;['Action', 'Sci-Fi', 'Thriller'];['Chuck Pfarrer', 'Jonathan Lemkin'];Red_Planet;./data/scraping/texts/Red_Planet.txt
Red Riding Hood;['Fantasy', 'Horror', 'Mystery'];['David Leslie Johnson'];Red_Riding_Hood;./data/scraping/texts/Red_Riding_Hood.txt
Reindeer Games;['Crime', 'Thriller', 'Action', 'Drama'];['Ehren Kruger'];Reindeer_Games;./data/scraping/texts/Reindeer_Games.txt
Relic, The;['Horror', 'Thriller'];['Amy Holden Jones'];Relic;./data/scraping/texts/Relic.txt
Remember Me;['Drama', 'Romance'];['William Fetters', 'Jenny Lumet'];Remember_Me;./data/scraping/texts/Remember_Me.txt
Replacements, The;['Comedy'];['Vince McKewin'];Replacements;./data/scraping/texts/Replacements.txt
Repo Man;['Comedy', 'Sci-Fi'];['Alex Cox'];Repo_Man;./data/scraping/texts/Repo_Man.txt
Rescuers Down Under, The;['Animation', 'Family', 'Adventure'];['Margery Sharp', 'Jim Cox', 'Karey Kirkpatrick'];Rescuers_Down_Under;./data/scraping/texts/Rescuers_Down_Under.txt
Reservoir Dogs;['Action', 'Crime', 'Thriller'];['Quentin Tarantino'];Reservoir_Dogs;./data/scraping/texts/Reservoir_Dogs.txt
Resident Evil;['Action', 'Horror', 'Sci-Fi', 'Thriller'];['George A. Romero'];Resident_Evil;./data/scraping/texts/Resident_Evil.txt
Return of the Apes;['Action', 'Drama', 'Sci-Fi'];['Terry Hayes'];Return_of_the_Apes;./data/scraping/texts/Return_of_the_Apes.txt
Revenant, The;['Adventure', 'Drama', 'Thriller'];['Mark L. Smith'];Revenant;./data/scraping/texts/Revenant.txt
Revolutionary Road;['Drama', 'Romance'];['Justin Haythe'];Revolutionary_Road;./data/scraping/texts/Revolutionary_Road.txt
Ringu;['Horror', 'Mystery', 'Thriller'];['Takahashi Hiroshi'];Ringu;./data/scraping/texts/Ringu.txt
Rise of the Guardians;['Animation', 'Adventure', 'Family'];['David Lindsay-Abaire'];Rise_of_the_Guardians;./data/scraping/texts/Rise_of_the_Guardians.txt
Rise of the Planet of the Apes;['Action', 'Drama', 'Sci-Fi'];['Rick Jaffa', 'Amanda Silver', 'Jamie Moss'];Rise_of_the_Planet_of_the_Apes;./data/scraping/texts/Rise_of_the_Planet_of_the_Apes.txt
Road, The;['Adventure', 'Drama', 'Thriller'];['Joe Penhall'];Road;./data/scraping/texts/Road.txt
Robin Hood: Prince of Thieves;['Action', 'Adventure', 'Drama'];['Pen Densham', 'John Watson'];Robin_Hood:_Prince_of_Thieves;./data/scraping/texts/Robin_Hood:_Prince_of_Thieves.txt
Rock, The;['Action'];['Jonathan Hensleigh'];Rock;./data/scraping/texts/Rock.txt
RocknRolla;['Action', 'Comedy', 'Crime'];['Guy Ritchie'];RocknRolla;./data/scraping/texts/RocknRolla.txt
Rocky;['Drama', 'Romance'];['Sylvester Stallone'];Rocky;./data/scraping/texts/Rocky.txt
Rocky Horror Picture Show, The;['Comedy', 'Horror', 'Musical', 'Sci-Fi'];["Richard O'Brien", ' Jim Sharman'];Rocky_Horror_Picture_Show;./data/scraping/texts/Rocky_Horror_Picture_Show.txt
Romeo & Juliet;['Crime', 'Drama', 'Romance'];['William Shakespeare', 'Craig Pearce', 'Baz Luhrmann'];Romeo_&_Juliet;./data/scraping/texts/Romeo_&_Juliet.txt
Ronin;['Action', 'Crime', 'Thriller'];['J.D. Zeik'];Ronin;./data/scraping/texts/Ronin.txt
Room;['Drama'];['Emma Donoghue'];Room;./data/scraping/texts/Room.txt
Roommate, The;['Drama', 'Horror', 'Thriller'];['Sonny Mallhi', 'Frank Baldwin'];Roommate;./data/scraping/texts/Roommate.txt
Roughshod;['Western'];['Hugo Butler', 'Geoffrey Homes', 'Peter Viertel'];Roughshod;./data/scraping/texts/Roughshod.txt
Ruins, The;['Horror', 'Thriller'];['Scott Smith'];Ruins;./data/scraping/texts/Ruins.txt
Runaway Bride;['Comedy', 'Romance'];['Josann McGibbon', 'Sara Parriott'];Runaway_Bride;./data/scraping/texts/Runaway_Bride.txt
Rush;['Action', 'Drama'];['Peter Morgan'];Rush;./data/scraping/texts/Rush.txt
Rush Hour;['Action', 'Comedy', 'Crime'];['Ross LaManna', 'Jim Kouf'];Rush_Hour;./data/scraping/texts/Rush_Hour.txt
Rushmore;['Comedy', 'Romance'];['Wes Anderson', 'Owen Wilson'];Rushmore;./data/scraping/texts/Rushmore.txt
Rust and Bone;['Drama', 'Romance'];['Jacques Audiard', 'Thomas Bidegain'];Rust_and_Bone;./data/scraping/texts/Rust_and_Bone.txt
S. Darko;['Crime', 'Mystery', 'Sci-Fi', 'Thriller'];['Nathan Atkins'];S;./data/scraping/texts/S.txt
Saint, The;['Action', 'Romance', 'Thriller'];['Jonathan Hensleigh'];Saint;./data/scraping/texts/Saint.txt
Salton Sea, The;['Crime', 'Drama', 'Thriller'];['Tony Gayton'];Salton_Sea;./data/scraping/texts/Salton_Sea.txt
Sandlot Kids, The;['Comedy', 'Drama', 'Family'];['David Mickey Evans', 'Robert Gunter'];Sandlot_Kids;./data/scraping/texts/Sandlot_Kids.txt
Save the Last Dance;['Drama', 'Romance'];['Duane G. Adler', 'Toni-Ann Johnson', 'Cheryl Edwards'];Save_the_Last_Dance;./data/scraping/texts/Save_the_Last_Dance.txt
Saving Mr. Banks;[' Comedy', 'Drama'];['Kelly Marcel', 'Sue Smith'];Saving_Mr;./data/scraping/texts/Saving_Mr.txt
Saving Private Ryan;['Action', 'Drama', 'War'];['Robert Rodat'];Saving_Private_Ryan;./data/scraping/texts/Saving_Private_Ryan.txt
Saw;['Crime', 'Horror', 'Mystery', 'Thriller'];['James Wan', 'Leigh Whannell'];Saw;./data/scraping/texts/Saw.txt
Scarface;['Action', 'Crime', 'Drama'];['Oliver Stone'];Scarface;./data/scraping/texts/Scarface.txt
Scary Movie 2;['Comedy', 'Horror', 'Sci-Fi'];['Shawn Wayans', 'Marlon Wayans'];Scary_Movie_2;./data/scraping/texts/Scary_Movie_2.txt
Schindler's List;['Drama', 'War'];['Steven Zaillian'];Schindler's_List;./data/scraping/texts/Schindler's_List.txt
Scott Pilgrim vs the World;['Action', 'Comedy', 'Fantasy'];['Edgar Wright', 'Michael Bacall'];Scott_Pilgrim_vs_the_World;./data/scraping/texts/Scott_Pilgrim_vs_the_World.txt
Scream;['Horror', 'Mystery', 'Thriller'];['Kevin Williamson'];Scream;./data/scraping/texts/Scream.txt
Scream 2;['Horror', 'Mystery', 'Thriller'];['Kevin Williamson'];Scream_2;./data/scraping/texts/Scream_2.txt
Scream 3;['Horror', 'Mystery', 'Thriller'];['Kevin Williamson', 'Ehren Kruger'];Scream_3;./data/scraping/texts/Scream_3.txt
Se7en;['Drama', 'Mystery', 'Thriller'];['Andrew Kevin Walker'];Se7en;./data/scraping/texts/Se7en.txt
Searchers, The;['Drama', 'Western'];['Frank Nugent'];Searchers;./data/scraping/texts/Searchers.txt
Secret Life of Walter Mitty, The;['Adventure', 'Comedy', 'Drama'];['Steve Conrad'];Secret_Life_of_Walter_Mitty;./data/scraping/texts/Secret_Life_of_Walter_Mitty.txt
Semi-Pro;['Comedy'];['Scot Armstrong'];Semi-Pro;./data/scraping/texts/Semi-Pro.txt
Sense and Sensibility;['Drama', 'Comedy', 'Romance'];['Jane Austen', 'Emma Thompson'];Sense_and_Sensibility;./data/scraping/texts/Sense_and_Sensibility.txt
Serenity;['Action', 'Adventure', 'Sci-Fi', 'Thriller'];['Joss Whedon'];Serenity;./data/scraping/texts/Serenity.txt
Serial Mom;['Comedy', 'Crime', 'Horror'];['John Waters'];Serial_Mom;./data/scraping/texts/Serial_Mom.txt
Sessions, The;['Drama', 'Romance'];['Ben Lewin'];Sessions;./data/scraping/texts/Sessions.txt
Seventh Seal, The;['Drama', 'Fantasy'];['Ingmar Bergman'];Seventh_Seal;./data/scraping/texts/Seventh_Seal.txt
Sex and the City;['Comedy', 'Drama', 'Romance'];['Michael Patrick King'];Sex_and_the_City;./data/scraping/texts/Sex_and_the_City.txt
Sex, Lies and Videotape;['Drama'];['Steven Soderbergh'];Sex;./data/scraping/texts/Sex.txt
Sexual Life;['Comedy', 'Drama'];['Ken Kwapis'];Sexual_Life;./data/scraping/texts/Sexual_Life.txt
Shakespeare in Love;['Drama', 'Romance', 'Comedy'];['Marc Norman', 'Tom Stoppard'];Shakespeare_in_Love;./data/scraping/texts/Shakespeare_in_Love.txt
Shallow Grave;['Comedy', 'Crime', 'Drama', 'Thriller'];['John Hodge'];Shallow_Grave;./data/scraping/texts/Shallow_Grave.txt
Shame;['Drama'];['Steve McQueen', 'Abi Morgan'];Shame;./data/scraping/texts/Shame.txt
Shampoo;['Drama'];['Robert Towne', 'Warren Beatty'];Shampoo;./data/scraping/texts/Shampoo.txt
Shawshank Redemption, The;['Drama'];['Frank Darabont'];Shawshank_Redemption;./data/scraping/texts/Shawshank_Redemption.txt
She's Out of My League;['Comedy', 'Romance'];['Sean Anders', 'John Morris'];She's_Out_of_My_League;./data/scraping/texts/She's_Out_of_My_League.txt
